reading_id,equipment_id,site_id,date_key,timestamp,vibration_g,temperature_c,pressure_psi,hours_operated,load_tonnes,fuel_consumption_lph
19940,TRK022,NW02,20240702,2024-07-02 06:00:00,6.35,88.2,36.5,25769.0,259.0,197.1
19941,TRK022,NW02,20240703,2024-07-03 00:00:00,0.6,71.6,52.0,25774.6,260.1,196.9
19942,TRK022,NW02,20240703,2024-07-03 06:00:00,,65.4,38.0,25779.8,213.6,256.6
19943,TRK022,NW02,20240704,2024-07-04 00:00:00,1.67,85.5,54.4,25785.0,266.0,219.0
19944,TRK022,NW02,20240704,2024-07-04 06:00:00,1.02,84.2,46.0,25790.3,247.4,264.5
19945,TRK022,NW02,20240705,2024-07-05 00:00:00,2.31,83.6,39.4,25796.0,188.5,202.5
19946,TRK022,NW02,20240705,2024-07-05 06:00:00,0.58,71.8,54.1,25801.9,207.0,258.3
19947,TRK022,NW02,20240706,2024-07-06 00:00:00,1.69,90.3,39.9,25807.5,246.0,234.5
19948,TRK022,NW02,20240706,2024-07-06 06:00:00,2.13,70.9,52.3,25813.5,242.7,204.0
19949,TRK022,NW02,20240707,2024-07-07 00:00:00,1.25,73.9,54.7,25819.0,209.8,198.7
19950,TRK022,NW02,20240707,2024-07-07 06:00:00,1.5,68.6,,25824.3,215.1,243.9
19951,TRK022,NW02,20240708,2024-07-08 00:00:00,1.39,90.1,37.8,25829.3,210.3,200.1
19952,TRK022,NW02,20240708,2024-07-08 06:00:00,2.28,89.1,39.4,25834.9,216.3,182.8
19953,TRK022,NW02,20240715,2024-07-15 00:00:00,1.15,79.7,42.8,25840.1,204.7,227.7
19954,TRK022,NW02,20240715,2024-07-15 06:00:00,1.13,72.3,50.1,25845.2,195.0,229.3
19955,TRK022,NW02,20240716,2024-07-16 00:00:00,1.81,77.7,37.7,25850.9,266.5,187.3
19956,TRK022,NW02,20240716,2024-07-16 06:00:00,1.99,69.6,47.5,25856.2,220.8,200.7
19957,TRK022,NW02,20240717,2024-07-17 00:00:00,,85.6,53.5,25861.9,228.7,213.6
19958,TRK022,NW02,20240717,2024-07-17 06:00:00,1.61,83.5,44.0,25867.8,255.9,200.6
19959,TRK022,NW02,20240718,2024-07-18 00:00:00,0.82,66.1,49.7,25873.0,205.9,194.9
19960,TRK022,NW02,20240718,2024-07-18 06:00:00,0.6,76.7,48.5,25878.8,278.1,217.6
19961,TRK022,NW02,20240719,2024-07-19 00:00:00,0.87,93.5,45.8,25884.2,201.0,243.9
19962,TRK022,NW02,20240719,2024-07-19 06:00:00,1.27,86.4,54.8,25890.1,226.6,204.4
19963,TRK022,NW02,20240720,2024-07-20 00:00:00,1.84,69.7,52.9,25895.7,246.1,207.2
19964,TRK022,NW02,20240720,2024-07-20 06:00:00,,78.4,49.9,25901.7,188.0,248.6
19965,TRK022,NW02,20240721,2024-07-21 00:00:00,0.74,88.8,40.4,25907.1,226.8,263.6
19966,TRK022,NW02,20240721,2024-07-21 06:00:00,2.48,93.3,35.8,25912.5,242.6,210.1
19967,TRK022,NW02,20240722,2024-07-22 00:00:00,2.26,82.6,36.2,25917.7,290.0,277.5
19968,TRK022,NW02,20240722,2024-07-22 06:00:00,2.04,,37.7,25923.1,263.6,267.7
19969,TRK022,NW02,20240729,2024-07-29 00:00:00,1.94,81.1,43.3,25928.7,202.4,187.7
19970,TRK022,NW02,20240729,2024-07-29 06:00:00,1.81,94.3,51.7,25933.8,287.0,224.3
19971,TRK022,NW02,20240730,2024-07-30 00:00:00,1.68,73.6,37.6,25939.5,278.0,248.9
19972,TRK022,NW02,20240730,2024-07-30 06:00:00,,,47.2,25945.4,211.3,213.6
19973,TRK022,NW02,20240731,2024-07-31 00:00:00,1.52,66.0,43.0,25950.6,221.8,253.8
19974,TRK022,NW02,20240731,2024-07-31 06:00:00,0.74,90.7,44.9,25955.8,287.0,262.3
19975,TRK022,NW02,20240801,2024-08-01 00:00:00,2.42,76.0,53.8,25961.0,232.8,254.5
19976,TRK022,NW02,20240801,2024-08-01 06:00:00,2.4,75.6,51.0,25966.1,251.0,185.0
19977,TRK022,NW02,20240802,2024-08-02 00:00:00,2.14,67.3,40.7,25971.3,273.5,221.6
19978,TRK022,NW02,20240802,2024-08-02 06:00:00,1.54,84.3,53.2,25976.8,273.8,275.2
19979,TRK022,NW02,20240803,2024-08-03 00:00:00,2.44,91.3,40.4,25982.4,225.3,206.5
19980,TRK022,NW02,20240803,2024-08-03 06:00:00,1.92,68.3,46.2,25988.1,287.8,249.5
19981,TRK022,NW02,20240804,2024-08-04 00:00:00,,72.4,38.0,25993.7,240.2,260.4
19982,TRK022,NW02,20240804,2024-08-04 06:00:00,1.62,84.4,45.8,25999.2,195.8,185.2
19983,TRK022,NW02,20240805,2024-08-05 00:00:00,2.27,71.7,48.6,26005.2,240.5,243.1
19984,TRK022,NW02,20240805,2024-08-05 06:00:00,1.8,67.8,47.0,26011.1,214.9,261.3
19985,TRK022,NW02,20240812,2024-08-12 00:00:00,1.31,67.2,41.6,26016.8,253.1,270.6
19986,TRK022,NW02,20240812,2024-08-12 06:00:00,2.29,69.3,36.4,26022.6,214.3,198.9
19987,TRK022,NW02,20240813,2024-08-13 00:00:00,0.87,89.3,38.2,26028.1,223.7,262.4
19988,TRK022,NW02,20240813,2024-08-13 06:00:00,0.59,89.9,47.6,26033.6,188.5,264.2
19989,TRK022,NW02,20240814,2024-08-14 00:00:00,0.8,78.5,37.3,26038.9,283.7,236.1
19990,TRK022,NW02,20240814,2024-08-14 06:00:00,1.21,68.9,36.6,26044.4,266.4,214.7
19991,TRK022,NW02,20240815,2024-08-15 00:00:00,2.32,85.3,47.4,26049.7,232.6,195.4
19992,TRK022,NW02,20240815,2024-08-15 06:00:00,1.16,87.3,40.4,26055.3,249.4,251.2
19993,TRK022,NW02,20240816,2024-08-16 00:00:00,2.28,66.4,43.2,26060.3,275.7,233.7
19994,TRK022,NW02,20240816,2024-08-16 06:00:00,0.66,90.6,38.8,26065.7,238.9,215.0
19995,TRK022,NW02,20240817,2024-08-17 00:00:00,2.1,72.9,53.5,26070.9,253.3,256.6
19996,TRK022,NW02,20240817,2024-08-17 06:00:00,1.98,85.2,39.6,26076.5,200.9,181.7
19997,TRK022,NW02,20240818,2024-08-18 00:00:00,2.31,89.0,49.1,26081.8,286.6,263.5
19998,TRK022,NW02,20240818,2024-08-18 06:00:00,0.6,87.4,49.8,26087.1,182.5,241.0
19999,TRK022,NW02,20240819,2024-08-19 00:00:00,0.51,80.1,54.5,26092.9,242.6,180.3
20000,TRK022,NW02,20240819,2024-08-19 06:00:00,2.17,66.8,47.7,26098.9,216.1,259.0
20001,TRK022,NW02,20240826,2024-08-26 00:00:00,2.13,90.8,46.9,26104.0,271.5,210.7
20002,TRK022,NW02,20240826,2024-08-26 06:00:00,1.81,78.3,52.3,26109.8,196.8,226.8
20003,TRK022,NW02,20240827,2024-08-27 00:00:00,0.9,87.0,51.6,26115.4,262.6,213.0
20004,TRK022,NW02,20240827,2024-08-27 06:00:00,0.96,,36.2,26121.0,182.2,210.8
20005,TRK022,NW02,20240828,2024-08-28 00:00:00,1.04,82.2,45.0,26126.5,232.4,241.6
20006,TRK022,NW02,20240828,2024-08-28 06:00:00,1.51,83.3,37.8,26132.2,223.7,275.9
20007,TRK022,NW02,20240829,2024-08-29 00:00:00,1.37,77.1,44.6,26137.6,187.3,250.7
20008,TRK022,NW02,20240829,2024-08-29 06:00:00,1.92,72.6,48.9,26143.6,192.2,204.6
20009,TRK022,NW02,20240830,2024-08-30 00:00:00,1.45,73.9,45.7,26149.1,246.9,241.7
20010,TRK022,NW02,20240830,2024-08-30 06:00:00,,78.6,36.0,26154.2,185.9,271.7
20011,TRK022,NW02,20240831,2024-08-31 00:00:00,2.58,76.3,,26159.3,270.0,191.1
20012,TRK022,NW02,20240831,2024-08-31 06:00:00,3.02,71.7,38.9,26164.6,214.1,266.7
20013,TRK022,NW02,20240901,2024-09-01 00:00:00,2.72,,40.5,26169.7,192.0,227.0
20014,TRK022,NW02,20240901,2024-09-01 06:00:00,2.32,85.9,37.2,26175.5,227.5,195.1
20015,TRK022,NW02,20240902,2024-09-02 00:00:00,2.74,75.8,47.9,26180.5,247.6,228.2
20016,TRK022,NW02,20240902,2024-09-02 06:00:00,1.85,88.0,50.9,26186.2,256.5,223.1
20017,TRK022,NW02,20240909,2024-09-09 00:00:00,4.45,118.4,41.8,26191.8,285.6,230.8
20018,TRK022,NW02,20240909,2024-09-09 06:00:00,6.87,110.0,38.1,26197.0,255.3,273.6
20019,TRK022,NW02,20240910,2024-09-10 00:00:00,0.67,87.1,47.0,26202.4,211.6,257.1
20020,TRK022,NW02,20240910,2024-09-10 06:00:00,1.37,132.3,51.9,26208.0,224.6,262.3
20021,TRK022,NW02,20240911,2024-09-11 00:00:00,0.61,88.3,48.5,26213.3,206.1,202.4
20022,TRK022,NW02,20240911,2024-09-11 06:00:00,1.94,69.1,40.3,26219.1,223.1,191.0
20023,TRK022,NW02,20240912,2024-09-12 00:00:00,2.12,70.7,47.7,26224.3,234.3,229.4
20024,TRK022,NW02,20240912,2024-09-12 06:00:00,,68.6,38.5,26230.3,186.3,267.7
20025,TRK022,NW02,20240913,2024-09-13 00:00:00,1.06,80.4,53.3,26235.5,227.2,214.9
20026,TRK022,NW02,20240913,2024-09-13 06:00:00,0.87,74.2,53.5,26241.1,185.3,265.9
20027,TRK022,NW02,20240914,2024-09-14 00:00:00,1.23,75.7,55.0,26246.9,262.5,258.1
20028,TRK022,NW02,20240914,2024-09-14 06:00:00,1.3,71.5,54.6,26252.2,267.5,266.3
20029,TRK022,NW02,20240915,2024-09-15 00:00:00,1.61,86.3,49.3,26257.7,182.5,274.6
20030,TRK022,NW02,20240915,2024-09-15 06:00:00,2.0,66.4,43.0,26262.8,276.5,278.5
20031,TRK022,NW02,20240916,2024-09-16 00:00:00,1.25,,53.0,26268.0,198.9,222.0
20032,TRK022,NW02,20240916,2024-09-16 06:00:00,2.32,71.4,45.4,26273.2,270.1,184.3
20033,TRK022,NW02,20240923,2024-09-23 00:00:00,1.47,92.0,45.1,26278.3,272.3,214.1
20034,TRK022,NW02,20240923,2024-09-23 06:00:00,2.22,93.0,42.3,26283.3,262.3,180.1
20035,TRK022,NW02,20240924,2024-09-24 00:00:00,0.87,86.5,46.8,26289.0,256.7,231.8
20036,TRK022,NW02,20240924,2024-09-24 06:00:00,0.68,85.6,54.3,26294.2,224.4,202.7
20037,TRK022,NW02,20240925,2024-09-25 00:00:00,2.24,67.3,38.1,26299.4,230.4,184.2
20038,TRK022,NW02,20240925,2024-09-25 06:00:00,2.19,68.0,46.6,26305.3,239.4,201.9
20039,TRK022,NW02,20240926,2024-09-26 00:00:00,2.22,73.5,,26310.7,247.3,239.4
20040,TRK022,NW02,20240926,2024-09-26 06:00:00,1.29,74.1,55.0,26316.3,214.9,263.0
20041,TRK022,NW02,20240927,2024-09-27 00:00:00,0.96,81.4,49.3,26321.4,253.0,259.7
20042,TRK022,NW02,20240927,2024-09-27 06:00:00,1.19,80.5,42.8,26327.0,278.6,202.4
20043,TRK022,NW02,20240928,2024-09-28 00:00:00,1.98,80.3,48.7,26332.3,254.0,212.5
20044,TRK022,NW02,20240928,2024-09-28 06:00:00,1.93,79.0,49.3,26338.0,233.4,198.7
20045,TRK022,NW02,20240929,2024-09-29 00:00:00,1.75,80.4,40.0,26343.4,282.3,185.6
20046,TRK022,NW02,20240929,2024-09-29 06:00:00,1.91,90.5,45.6,26348.4,202.1,181.1
20047,TRK022,NW02,20240930,2024-09-30 00:00:00,1.56,78.3,37.5,26353.9,260.5,212.2
20048,TRK022,NW02,20240930,2024-09-30 06:00:00,2.1,78.4,43.6,26359.6,238.0,195.5
20049,TRK022,NW02,20241007,2024-10-07 00:00:00,1.47,88.9,45.4,26365.2,200.0,231.3
20050,TRK022,NW02,20241007,2024-10-07 06:00:00,1.99,66.4,42.6,26371.2,246.8,249.6
20051,TRK022,NW02,20241008,2024-10-08 00:00:00,2.34,91.9,45.8,26376.5,280.5,227.2
20052,TRK022,NW02,20241008,2024-10-08 06:00:00,1.53,68.8,41.9,26381.8,236.5,220.7
20053,TRK022,NW02,20241009,2024-10-09 00:00:00,2.27,70.5,44.9,26387.6,280.4,229.7
20054,TRK022,NW02,20241009,2024-10-09 06:00:00,1.2,72.4,47.0,26392.9,195.6,200.7
20055,TRK022,NW02,20241010,2024-10-10 00:00:00,1.71,68.7,43.8,26398.7,262.7,248.8
20056,TRK022,NW02,20241010,2024-10-10 06:00:00,0.63,78.4,52.1,26403.9,287.9,250.8
20057,TRK022,NW02,20241011,2024-10-11 00:00:00,0.98,92.0,37.0,26409.2,216.7,235.6
20058,TRK022,NW02,20241011,2024-10-11 06:00:00,1.8,90.6,49.5,26414.5,287.1,271.6
20059,TRK022,NW02,20241012,2024-10-12 00:00:00,1.38,72.0,43.5,26419.6,265.3,257.1
20060,TRK022,NW02,20241012,2024-10-12 06:00:00,0.92,77.2,39.4,26425.2,275.4,207.7
20061,TRK022,NW02,20241013,2024-10-13 00:00:00,1.69,74.7,45.4,26430.4,212.0,276.7
20062,TRK022,NW02,20241013,2024-10-13 06:00:00,2.21,93.6,44.9,26436.2,234.2,223.0
20063,TRK022,NW02,20241014,2024-10-14 00:00:00,1.33,75.4,49.5,26441.2,243.3,273.3
20064,TRK022,NW02,20241014,2024-10-14 06:00:00,0.56,78.6,48.8,26446.7,188.0,233.0
20065,TRK022,NW02,20241021,2024-10-21 00:00:00,1.77,67.4,48.4,26452.3,284.6,189.6
20066,TRK022,NW02,20241021,2024-10-21 06:00:00,0.75,74.3,36.2,26457.5,256.0,212.9
20067,TRK022,NW02,20241022,2024-10-22 00:00:00,1.01,90.1,44.4,26463.1,218.7,182.7
20068,TRK022,NW02,20241022,2024-10-22 06:00:00,2.36,68.5,51.7,26468.9,190.1,195.6
20069,TRK022,NW02,20241023,2024-10-23 00:00:00,0.89,67.2,46.4,26474.0,288.8,222.8
20070,TRK022,NW02,20241023,2024-10-23 06:00:00,1.73,85.6,40.6,26479.6,284.1,265.1
20071,TRK022,NW02,20241024,2024-10-24 00:00:00,0.8,80.4,52.4,26485.1,199.0,233.9
20072,TRK022,NW02,20241024,2024-10-24 06:00:00,,93.1,48.0,26490.4,240.6,227.3
20073,TRK022,NW02,20241025,2024-10-25 00:00:00,0.84,74.8,36.4,26495.5,263.4,236.3
20074,TRK022,NW02,20241025,2024-10-25 06:00:00,1.95,71.9,37.6,26501.5,208.6,237.5
20075,TRK022,NW02,20241026,2024-10-26 00:00:00,2.13,93.0,39.9,26506.6,183.1,261.1
20076,TRK022,NW02,20241026,2024-10-26 06:00:00,1.4,75.0,49.9,26512.5,222.0,210.2
20077,TRK022,NW02,20241027,2024-10-27 00:00:00,1.93,73.4,54.2,26518.0,257.5,204.3
20078,TRK022,NW02,20241027,2024-10-27 06:00:00,0.7,92.4,53.6,26523.3,264.9,180.4
20079,TRK022,NW02,20241028,2024-10-28 00:00:00,1.61,77.8,39.6,26528.5,212.4,186.5
20080,TRK022,NW02,20241028,2024-10-28 06:00:00,0.85,92.5,36.7,26534.2,207.0,260.2
20081,TRK022,NW02,20241104,2024-11-04 00:00:00,1.59,93.9,39.4,26539.5,189.2,188.2
20082,TRK022,NW02,20241104,2024-11-04 06:00:00,1.05,77.3,52.4,26545.1,248.3,228.4
20083,TRK022,NW02,20241105,2024-11-05 00:00:00,1.7,88.5,36.4,26550.6,250.5,229.7
20084,TRK022,NW02,20241105,2024-11-05 06:00:00,2.06,140.7,46.0,26555.9,207.2,233.4
20085,TRK022,NW02,20241106,2024-11-06 00:00:00,2.16,86.8,50.8,26561.3,242.6,238.0
20086,TRK022,NW02,20241106,2024-11-06 06:00:00,0.96,92.9,54.8,26566.7,228.6,260.7
20087,TRK022,NW02,20241107,2024-11-07 00:00:00,1.34,86.2,44.6,26572.0,239.0,210.4
20088,TRK022,NW02,20241107,2024-11-07 06:00:00,1.69,91.6,46.1,26577.1,266.9,185.7
20089,TRK022,NW02,20241108,2024-11-08 00:00:00,2.11,79.1,37.0,26582.4,255.6,236.8
20090,TRK022,NW02,20241108,2024-11-08 06:00:00,2.03,71.4,47.2,26588.0,203.4,226.4
20091,TRK022,NW02,20241109,2024-11-09 00:00:00,1.06,94.8,52.6,26593.2,268.1,269.3
20092,TRK022,NW02,20241109,2024-11-09 06:00:00,1.73,92.9,52.0,26598.3,233.7,220.0
20093,TRK022,NW02,20241110,2024-11-10 00:00:00,1.15,79.2,37.0,26603.6,261.3,254.6
20094,TRK022,NW02,20241110,2024-11-10 06:00:00,2.27,85.7,46.5,26609.3,230.9,201.2
20095,TRK022,NW02,20241111,2024-11-11 00:00:00,0.63,,53.9,26614.9,187.7,243.7
20096,TRK022,NW02,20241111,2024-11-11 06:00:00,1.56,,50.3,26620.0,254.5,180.7
20097,TRK022,NW02,20241118,2024-11-18 00:00:00,1.16,72.8,36.7,26625.2,222.1,195.6
20098,TRK022,NW02,20241118,2024-11-18 06:00:00,1.16,77.9,42.7,26630.8,204.8,245.2
20099,TRK022,NW02,20241119,2024-11-19 00:00:00,2.01,93.6,41.0,26636.1,206.1,247.3
20100,TRK022,NW02,20241119,2024-11-19 06:00:00,0.78,65.3,49.6,26641.8,222.5,182.9
20101,TRK022,NW02,20241120,2024-11-20 00:00:00,0.65,89.7,44.0,26647.2,231.0,224.1
20102,TRK022,NW02,20241120,2024-11-20 06:00:00,0.95,,52.6,26652.9,237.6,201.2
20103,TRK022,NW02,20241121,2024-11-21 00:00:00,2.17,88.2,35.1,26658.4,287.5,278.1
20104,TRK022,NW02,20241121,2024-11-21 06:00:00,1.39,85.5,53.1,26664.2,202.3,254.3
20105,TRK022,NW02,20241122,2024-11-22 00:00:00,0.53,78.7,47.7,26669.7,221.0,271.9
20106,TRK022,NW02,20241122,2024-11-22 06:00:00,0.78,80.8,44.5,26675.5,188.0,252.3
20107,TRK022,NW02,20241123,2024-11-23 00:00:00,2.47,87.4,41.4,26681.3,239.3,189.9
20108,TRK022,NW02,20241123,2024-11-23 06:00:00,1.02,84.5,53.7,26686.8,281.7,258.4
20109,TRK022,NW02,20241124,2024-11-24 00:00:00,1.3,91.1,45.3,26692.1,237.0,232.5
20110,TRK022,NW02,20241124,2024-11-24 06:00:00,2.43,70.8,49.3,26697.1,188.7,256.1
20111,TRK022,NW02,20241125,2024-11-25 00:00:00,7.89,74.2,39.8,26703.1,227.3,250.0
20112,TRK022,NW02,20241125,2024-11-25 06:00:00,1.07,69.6,37.5,26708.1,268.1,220.7
20113,TRK022,NW02,20241202,2024-12-02 00:00:00,2.25,85.3,45.9,26713.4,229.1,252.1
20114,TRK022,NW02,20241202,2024-12-02 06:00:00,0.69,74.0,46.4,26718.6,285.4,235.2
20115,TRK022,NW02,20241203,2024-12-03 00:00:00,0.73,83.7,39.8,26724.2,230.2,182.3
20116,TRK022,NW02,20241203,2024-12-03 06:00:00,1.44,91.9,43.3,26729.8,287.2,193.2
20117,TRK022,NW02,20241204,2024-12-04 00:00:00,1.79,76.8,50.1,26735.6,261.7,273.6
20118,TRK022,NW02,20241204,2024-12-04 06:00:00,1.1,76.8,35.5,26740.8,187.6,268.3
20119,TRK022,NW02,20241205,2024-12-05 00:00:00,0.75,94.4,53.5,26746.1,248.5,227.7
20120,TRK022,NW02,20241205,2024-12-05 06:00:00,2.31,76.9,47.6,26751.4,196.1,238.9
20121,TRK022,NW02,20241206,2024-12-06 00:00:00,2.37,75.4,51.8,26756.6,249.1,187.9
20122,TRK022,NW02,20241206,2024-12-06 06:00:00,1.95,69.7,49.1,26762.2,193.2,244.3
20123,TRK022,NW02,20241207,2024-12-07 00:00:00,1.9,93.4,40.0,26768.1,225.1,237.3
20124,TRK022,NW02,20241207,2024-12-07 06:00:00,1.67,89.2,40.8,26773.4,183.9,196.1
20125,TRK022,NW02,20241208,2024-12-08 00:00:00,1.62,87.2,40.9,26778.6,189.7,231.4
20126,TRK022,NW02,20241208,2024-12-08 06:00:00,2.17,67.6,46.1,26783.9,219.4,211.3
20127,TRK022,NW02,20241209,2024-12-09 00:00:00,1.75,68.5,35.2,26789.4,226.4,248.3
20128,TRK022,NW02,20241209,2024-12-09 06:00:00,1.57,73.0,35.1,26794.7,281.2,247.4
20129,TRK022,NW02,20241216,2024-12-16 00:00:00,1.37,75.6,48.0,26800.0,202.2,222.0
20130,TRK022,NW02,20241216,2024-12-16 06:00:00,2.07,88.9,35.0,26805.7,226.7,197.4
20131,TRK022,NW02,20241217,2024-12-17 00:00:00,1.36,84.0,52.7,26811.4,246.6,213.9
20132,TRK022,NW02,20241217,2024-12-17 06:00:00,2.15,81.9,49.0,26817.0,197.6,180.4
20133,TRK022,NW02,20241218,2024-12-18 00:00:00,1.18,72.5,48.1,26822.5,191.3,270.9
20134,TRK022,NW02,20241218,2024-12-18 06:00:00,1.67,72.6,43.1,26827.7,222.4,263.8
20135,TRK022,NW02,20241219,2024-12-19 00:00:00,2.0,76.8,48.5,26833.2,262.1,270.9
20136,TRK022,NW02,20241219,2024-12-19 06:00:00,0.56,85.9,45.9,26838.2,209.9,240.4
20137,TRK022,NW02,20241220,2024-12-20 00:00:00,2.32,77.3,42.4,26843.2,258.9,266.3
20138,TRK022,NW02,20241220,2024-12-20 06:00:00,1.26,67.9,47.0,26848.9,207.1,228.7
20139,TRK022,NW02,20241221,2024-12-21 00:00:00,1.01,83.2,50.0,26854.6,192.8,278.5
20140,TRK022,NW02,20241221,2024-12-21 06:00:00,1.77,75.1,42.4,26860.4,219.3,190.9
20141,TRK022,NW02,20241222,2024-12-22 00:00:00,0.65,84.9,54.7,26865.5,213.2,220.8
20142,TRK022,NW02,20241222,2024-12-22 06:00:00,2.15,75.2,48.9,26871.1,274.5,195.3
20143,TRK022,NW02,20241223,2024-12-23 00:00:00,0.52,72.7,40.8,26876.9,247.9,237.9
20144,TRK022,NW02,20241223,2024-12-23 06:00:00,1.76,73.2,46.3,26882.6,261.5,256.5
20145,TRK022,NW02,20241230,2024-12-30 00:00:00,2.05,88.4,53.4,26887.8,184.8,184.0
20146,TRK022,NW02,20241230,2024-12-30 06:00:00,1.77,91.1,54.8,26893.0,226.8,233.0
20147,TRK022,NW02,20241231,2024-12-31 00:00:00,1.0,73.0,45.8,26899.0,224.2,194.6
20148,TRK022,NW02,20241231,2024-12-31 06:00:00,2.42,95.0,39.6,26904.6,285.8,180.9
20149,TRK022,NW02,20250101,2025-01-01 00:00:00,1.2,91.2,42.6,26910.2,212.2,271.2
20150,TRK022,NW02,20250101,2025-01-01 06:00:00,2.44,82.1,36.3,26915.7,214.8,251.0
20151,TRK022,NW02,20250102,2025-01-02 00:00:00,1.49,89.8,43.5,26920.9,242.8,234.8
20152,TRK022,NW02,20250102,2025-01-02 06:00:00,0.73,66.6,36.6,26926.3,210.1,251.2
20153,TRK022,NW02,20250103,2025-01-03 00:00:00,1.12,69.1,50.7,26932.2,276.5,198.7
20154,TRK022,NW02,20250103,2025-01-03 06:00:00,2.07,72.8,47.0,26938.1,257.6,262.8
20155,TRK022,NW02,20250104,2025-01-04 00:00:00,2.27,83.5,51.2,26943.3,225.2,189.1
20156,TRK022,NW02,20250104,2025-01-04 06:00:00,0.93,89.2,37.7,26948.4,207.0,183.1
20157,TRK022,NW02,20250105,2025-01-05 00:00:00,2.48,68.3,37.9,26954.3,243.5,227.7
20158,TRK022,NW02,20250105,2025-01-05 06:00:00,1.47,87.0,45.9,26959.9,258.3,280.0
20159,TRK022,NW02,20250106,2025-01-06 00:00:00,2.17,68.1,48.3,26965.5,274.3,243.2
20160,TRK022,NW02,20250106,2025-01-06 06:00:00,0.64,66.0,37.9,26971.0,226.8,277.0
20161,TRK022,NW02,20250113,2025-01-13 00:00:00,1.37,,42.4,26976.4,205.5,213.2
20162,TRK022,NW02,20250113,2025-01-13 06:00:00,0.66,91.7,39.6,26982.3,283.2,266.3
20163,TRK022,NW02,20250114,2025-01-14 00:00:00,2.01,66.7,47.9,26988.3,286.2,206.7
20164,TRK022,NW02,20250114,2025-01-14 06:00:00,1.5,89.4,,26993.5,285.1,261.1
20165,TRK022,NW02,20250115,2025-01-15 00:00:00,1.72,94.5,41.3,26999.4,215.7,277.7
20166,TRK022,NW02,20250115,2025-01-15 06:00:00,0.94,65.5,43.0,27004.7,273.2,198.0
20167,TRK022,NW02,20250116,2025-01-16 00:00:00,1.22,92.0,45.3,27010.6,245.5,186.5
20168,TRK022,NW02,20250116,2025-01-16 06:00:00,2.25,88.3,45.2,27016.0,276.4,216.3
20169,TRK022,NW02,20250117,2025-01-17 00:00:00,2.38,77.2,42.2,27021.3,195.1,255.0
20170,TRK022,NW02,20250117,2025-01-17 06:00:00,1.25,75.7,42.3,27027.0,230.4,181.6
20171,TRK022,NW02,20250118,2025-01-18 00:00:00,1.31,74.1,43.2,27032.7,226.4,226.4
20172,TRK022,NW02,20250118,2025-01-18 06:00:00,1.77,76.5,51.5,27038.5,282.5,215.8
20173,TRK022,NW02,20250119,2025-01-19 00:00:00,1.23,84.2,50.6,27044.2,256.1,183.7
20174,TRK022,NW02,20250119,2025-01-19 06:00:00,1.87,90.1,46.9,27050.2,278.8,187.4
20175,TRK022,NW02,20250120,2025-01-20 00:00:00,0.68,76.6,38.7,27055.6,264.8,223.9
20176,TRK022,NW02,20250120,2025-01-20 06:00:00,2.24,90.4,45.8,27061.0,282.7,249.1
20177,TRK022,NW02,20250127,2025-01-27 00:00:00,2.38,75.6,45.0,27066.6,190.7,223.7
20178,TRK022,NW02,20250127,2025-01-27 06:00:00,1.54,69.0,37.9,27072.2,201.7,192.7
20179,TRK022,NW02,20250128,2025-01-28 00:00:00,2.5,85.6,44.3,27078.1,236.4,191.0
20180,TRK022,NW02,20250128,2025-01-28 06:00:00,1.38,65.3,48.3,27084.1,211.8,236.5
20181,TRK022,NW02,20250129,2025-01-29 00:00:00,1.11,94.0,45.2,27089.7,226.6,190.3
20182,TRK022,NW02,20250129,2025-01-29 06:00:00,2.01,86.0,50.4,27095.2,201.3,252.7
20183,TRK022,NW02,20250130,2025-01-30 00:00:00,2.3,87.0,,27100.8,192.6,236.9
20184,TRK022,NW02,20250130,2025-01-30 06:00:00,0.72,69.6,38.2,27106.1,229.7,272.8
20185,TRK022,NW02,20250131,2025-01-31 00:00:00,0.51,87.0,45.0,27111.8,260.0,246.8
20186,TRK022,NW02,20250131,2025-01-31 06:00:00,2.21,82.8,53.2,27117.3,279.2,193.4
20187,TRK022,NW02,20250201,2025-02-01 00:00:00,1.97,83.5,47.2,27123.1,192.6,272.2
20188,TRK022,NW02,20250201,2025-02-01 06:00:00,1.06,94.5,43.6,27128.8,210.8,250.5
20189,TRK022,NW02,20250202,2025-02-02 00:00:00,1.81,70.3,48.2,27134.0,235.1,196.1
20190,TRK022,NW02,20250202,2025-02-02 06:00:00,0.86,86.1,50.1,27139.7,265.9,243.0
20191,TRK022,NW02,20250203,2025-02-03 00:00:00,2.35,93.7,48.2,27145.4,250.6,228.7
20192,TRK022,NW02,20250203,2025-02-03 06:00:00,1.82,78.2,43.0,27150.6,275.6,230.3
20193,TRK022,NW02,20250210,2025-02-10 00:00:00,1.7,135.7,38.5,27156.1,232.3,219.9
20194,TRK022,NW02,20250210,2025-02-10 06:00:00,2.38,75.3,45.4,27162.0,276.7,196.2
20195,TRK022,NW02,20250211,2025-02-11 00:00:00,1.9,78.0,41.6,27167.2,186.0,215.0
20196,TRK022,NW02,20250211,2025-02-11 06:00:00,0.88,83.5,50.6,27172.8,216.7,204.0
20197,TRK022,NW02,20250212,2025-02-12 00:00:00,0.79,87.7,41.7,27178.6,261.7,272.7
20198,TRK022,NW02,20250212,2025-02-12 06:00:00,2.05,80.6,35.6,27184.2,238.0,222.6
